id,name,premium,coverageLimits,type,createdAt
d3a5e9b8-d81e-4070-be28-0b0ea463c565,Basic Plan,41850.423778613054,"{'tripCancellation': 7956.801203764919, 'medicalExpenses': 44875.49546211175, 'baggageLoss': 4539.000863629086, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.028398
c43fcdbe-6636-47a1-9840-07f23b1286e3,Premium Plan,20207.9115710481,"{'tripCancellation': 3054.574115220589, 'medicalExpenses': 10677.212640737445, 'baggageLoss': 1542.7300759197985, 'travelDelay': 658.4271443691831, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.029820
b2470fcb-8cc8-4dc3-ba31-800166f85c3d,Elite Plan,19164.87970543588,"{'tripCancellation': 9548.608444265617, 'medicalExpenses': 5930.87673058255, 'baggageLoss': 1097.8051962914901, 'travelDelay': 214.88800681336204, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.030099
1566d808-5847-4e02-a96c-4c7da5437b9a,Premium Plan,34765.288749006344,"{'tripCancellation': 9443.673484647728, 'medicalExpenses': 8827.825648725735, 'baggageLoss': 2678.7257885999957, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.031239
8cff4115-bf2a-4be0-8789-181210a6afdc,Basic Plan,32346.60045544779,"{'tripCancellation': 2829.348818458904, 'medicalExpenses': 33771.10918011048, 'baggageLoss': 553.2678639738778, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.031694
a882a1a8-b724-47a2-9bf2-93709fd1ca4b,Premium Plan,23508.229427291066,"{'tripCancellation': 2060.9359381567333, 'medicalExpenses': 25465.659563449564, 'baggageLoss': 1139.330226528814, 'travelDelay': 987.2338201725632, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.032093
532c6f80-0ccd-44ea-94b9-3888a07ae203,Premium Plan,33027.12348395462,"{'tripCancellation': 2577.7231219430073, 'medicalExpenses': 5239.139503087004, 'baggageLoss': 2795.856247756446, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.032185
69131973-9e68-4dbf-a7a9-00d92d567262,Basic Plan,29043.21219312012,"{'tripCancellation': 3270.6688969343595, 'medicalExpenses': 35759.44534369002, 'baggageLoss': 2738.6624483261676, 'travelDelay': 715.311783996674, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.032738
a74dd889-cfd1-4434-ac6e-700e56abcfaa,Basic Plan,23042.821769231094,"{'tripCancellation': 5624.235458673961, 'medicalExpenses': 49727.28330025234, 'baggageLoss': 1741.975923183053, 'travelDelay': 536.167199103222, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.033244
6bed6c1b-a4ce-4b44-9f1e-76843fb0f143,Basic Plan,46874.64421213393,"{'tripCancellation': 8242.10241877096, 'medicalExpenses': 9075.81123416658, 'baggageLoss': 3663.4136863897734, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.033419
7f9e7322-f85e-4635-ad3d-c72f556c3677,Premium Plan,45121.70245302423,"{'tripCancellation': 2631.849386486676, 'medicalExpenses': 23408.11845399549, 'baggageLoss': 2248.670968379612, 'travelDelay': 278.1789123128781, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': True}",home,2025-04-20 13:01:47.033978
2fc699cd-ec9a-4f21-978f-190e3e59535d,Basic Plan,14331.212125638172,"{'tripCancellation': 8501.347544652439, 'medicalExpenses': 22823.01081537671, 'baggageLoss': 1241.616775608611, 'travelDelay': 451.45436639159925, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.036544
50496121-c068-4e8b-a6eb-76950f0596a4,Elite Plan,41562.93550144142,"{'tripCancellation': 8389.704370968346, 'medicalExpenses': 6928.180766422362, 'baggageLoss': 3764.238989549835, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",travel,2025-04-20 13:01:47.036955
6c6069d9-6785-4638-ac40-a4e955d1eebd,Elite Plan,16592.939846811176,"{'tripCancellation': 7642.255307904417, 'medicalExpenses': 24778.79223717567, 'baggageLoss': 871.1880492617133, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.037060
bbb87f11-b1af-4e3e-b2a9-ebcb1fa6c333,Basic Plan,29452.47844336294,"{'tripCancellation': 3292.252471918356, 'medicalExpenses': 5730.059818216381, 'baggageLoss': 2536.2747689616344, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.039668
63a12bf0-05dd-447e-a680-e5c0d445e10a,Basic Plan,46343.32752047949,"{'tripCancellation': 3042.7920786309714, 'medicalExpenses': 42243.09384539516, 'baggageLoss': 3431.6451425906826, 'travelDelay': 898.3503583129451, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.041356
be8838f3-f855-46aa-ae78-ea0132bea388,Premium Plan,7667.412254551612,"{'tripCancellation': 9712.117815916605, 'medicalExpenses': 17058.530184896605, 'baggageLoss': 3894.8102635286373, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': False}",home,2025-04-20 13:01:47.041649
70988561-2c58-4d08-acc1-62539db9c24f,Premium Plan,44118.37988874769,"{'tripCancellation': 6068.61854606553, 'medicalExpenses': 10069.988440375957, 'baggageLoss': 1817.9269424758381, 'travelDelay': 378.3256293386388, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.041781
4af729fe-1391-4219-acec-3092b01a2fd3,Basic Plan,11851.70416300842,"{'tripCancellation': 7691.172017590654, 'medicalExpenses': 48024.847877884895, 'baggageLoss': 4439.686697367797, 'travelDelay': 594.4019896439117, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.043375
c4dc0a5b-f780-449a-8f95-a959da056a5c,Premium Plan,16039.948840209869,"{'tripCancellation': 7207.773212202096, 'medicalExpenses': 42833.68271948195, 'baggageLoss': 4653.863964066028, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': True}",home,2025-04-20 13:01:47.043408
0fbc4b91-ad57-4bb5-a3c2-1cc717f5a445,Elite Plan,19193.35069439296,"{'tripCancellation': 3580.760459040844, 'medicalExpenses': 38554.24119406497, 'baggageLoss': 3936.685091851462, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': True}",travel,2025-04-20 13:01:47.043519
38ffaa5f-5d21-43ff-a724-7e57bd60f1cf,Elite Plan,7919.1321684595605,"{'tripCancellation': 6603.9634403901855, 'medicalExpenses': 7044.1440702346235, 'baggageLoss': 4133.816231104158, 'travelDelay': 281.0513539319858, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.047944
ebfea584-4e2d-4f44-b964-2801badd7bc6,Elite Plan,44566.13465655229,"{'tripCancellation': 4895.487541919128, 'medicalExpenses': 28855.9114372961, 'baggageLoss': 999.2863638910067, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",travel,2025-04-20 13:01:47.048178
474c505f-6011-4ed4-a6f6-210506ba5b1d,Premium Plan,6740.2658684739,"{'tripCancellation': 5302.808707103435, 'medicalExpenses': 27227.528711628933, 'baggageLoss': 3122.9091772020156, 'travelDelay': 718.9246704046983, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.051153
2dc8c6c1-8245-407d-b375-d5659ff126a2,Elite Plan,44491.4813937674,"{'tripCancellation': 1384.4604122204914, 'medicalExpenses': 13060.30794525713, 'baggageLoss': 792.2865885185321, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': False}",travel,2025-04-20 13:01:47.051386
774a5c40-7a6b-40fb-a5b6-52ce4a2bdc1c,Premium Plan,29376.93144924764,"{'tripCancellation': 6087.374857038114, 'medicalExpenses': 27902.472432394774, 'baggageLoss': 3287.6875195883117, 'travelDelay': 144.85993480169148, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.051737
3377b089-d807-4a29-8dee-f107ef6477cd,Elite Plan,25692.60622580224,"{'tripCancellation': 7218.4641031928395, 'medicalExpenses': 14309.629195562036, 'baggageLoss': 2108.547911129967, 'travelDelay': 201.61000294484077, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.052105
19d4e8c0-0c9e-4033-9ba8-59ba148defa1,Premium Plan,25159.04155053677,"{'tripCancellation': 3183.503177813895, 'medicalExpenses': 25933.048266344773, 'baggageLoss': 1204.8524771488592, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.052124
7dac2f17-5de2-4ae8-b941-d0d2fd3eaa6b,Basic Plan,39448.25746729731,"{'tripCancellation': 3642.3390357950593, 'medicalExpenses': 12056.18866206011, 'baggageLoss': 4741.141177004114, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': False}",travel,2025-04-20 13:01:47.052294
1efc4e73-7b8c-4317-8268-591871680083,Basic Plan,5158.131197156889,"{'tripCancellation': 3996.003625726596, 'medicalExpenses': 39848.95518228993, 'baggageLoss': 976.0766289421525, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.052584
753d2e46-ade8-4f86-a281-1cae5d107f01,Basic Plan,44675.724450347145,"{'tripCancellation': 3847.1589275634137, 'medicalExpenses': 23977.893246253287, 'baggageLoss': 3068.091265131523, 'travelDelay': 151.39244720507503, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.052889
2743dc9b-d462-4975-a0d9-b0c1d388acf9,Basic Plan,18524.474550411916,"{'tripCancellation': 4518.761207607607, 'medicalExpenses': 13976.312284710975, 'baggageLoss': 2801.763747088149, 'travelDelay': 853.1087160438342, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.053426
3f70953f-3e5f-4bd7-a28a-4d3bc39fdf1e,Basic Plan,12663.413207773385,"{'tripCancellation': 1520.836509557335, 'medicalExpenses': 37490.56914075317, 'baggageLoss': 2071.6146278363954, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.053801
bca40ac3-ef39-4b65-a8f8-3bb7a17dac3d,Premium Plan,15137.674373628217,"{'tripCancellation': 1698.358592864022, 'medicalExpenses': 5853.448829154555, 'baggageLoss': 1602.5157308116118, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.055640
9221fd4d-ba17-44b6-80ba-5bd21d237e58,Elite Plan,23423.351911991696,"{'tripCancellation': 4667.197800536179, 'medicalExpenses': 11420.637378355816, 'baggageLoss': 3975.6921116046983, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.055967
afe2b964-9d99-4e62-909d-c9eb0bea3ee5,Basic Plan,13153.486321815519,"{'tripCancellation': 9472.515851226644, 'medicalExpenses': 9602.033657938868, 'baggageLoss': 857.5475284091563, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.056491
f862b108-c5d2-496b-a8b1-ea3a6ea25f28,Basic Plan,11039.329945951065,"{'tripCancellation': 5597.309654052858, 'medicalExpenses': 42952.391199158425, 'baggageLoss': 1895.34895216893, 'travelDelay': 940.0562847318079, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.056583
600c742d-8685-4665-83bf-d7b52c4708d1,Elite Plan,37031.907974390684,"{'tripCancellation': 2908.421032624815, 'medicalExpenses': 29992.64044518716, 'baggageLoss': 3662.2317279330578, 'travelDelay': 245.50388797246083, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.057398
2950eb22-bd55-4636-b433-8e75aaf79972,Premium Plan,32163.020371891762,"{'tripCancellation': 6980.171469376843, 'medicalExpenses': 29917.329446629254, 'baggageLoss': 3793.0776767253633, 'travelDelay': 551.1471674914501, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.057591
55e86ca5-6dd7-4626-96e0-97ff33ce21a3,Elite Plan,8120.750775213789,"{'tripCancellation': 9568.137108037572, 'medicalExpenses': 47051.6521621277, 'baggageLoss': 3780.6186490139025, 'travelDelay': 985.6566697478229, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.057806
725c6b15-cb9d-4641-8972-96b639400543,Premium Plan,36101.31209774437,"{'tripCancellation': 5146.416184968834, 'medicalExpenses': 30088.48316753619, 'baggageLoss': 1825.224222873702, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': False}",travel,2025-04-20 13:01:47.058708
7dd665fb-edd9-426f-860a-e984563d943b,Elite Plan,30166.64204324978,"{'tripCancellation': 9807.029273205384, 'medicalExpenses': 43151.262681646556, 'baggageLoss': 4057.563943331874, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.059870
d4e72225-abdd-4d6d-bcd4-cc20a9579892,Premium Plan,17729.141159561786,"{'tripCancellation': 3837.30538896089, 'medicalExpenses': 22760.316568615617, 'baggageLoss': 942.1383193836728, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.060998
e4b7ece8-58ba-4617-b13b-2ff6762a32dc,Basic Plan,41154.6578251591,"{'tripCancellation': 5467.747467415, 'medicalExpenses': 46128.53000572034, 'baggageLoss': 3294.11183249827, 'travelDelay': 760.5185399487531, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': None}",home,2025-04-20 13:01:47.066981
d2df5e6f-9e7d-49ec-875f-1c944b2e9e73,Basic Plan,8673.90758825164,"{'tripCancellation': 9466.433771610118, 'medicalExpenses': 15808.884338847552, 'baggageLoss': 1678.9527870103327, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': False}",travel,2025-04-20 13:01:47.068237
36114498-bf79-43ca-b5da-a7e1d888c81a,Elite Plan,35787.93549281929,"{'tripCancellation': 6648.524011431804, 'medicalExpenses': 24762.088466110836, 'baggageLoss': 2905.8745155026245, 'travelDelay': 842.9134612161228, 'adventureActivities': False, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': False}",travel,2025-04-20 13:01:47.068985
ee440809-9427-4b9b-92d1-4f2208734ef5,Elite Plan,44185.35801326895,"{'tripCancellation': 8532.289732114805, 'medicalExpenses': 20358.177548394116, 'baggageLoss': 3719.8454396468537, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.069052
eba09ab2-62bf-4406-8440-d19b6be63c75,Basic Plan,12200.147674380505,"{'tripCancellation': 8597.807210967863, 'medicalExpenses': 10583.0874475774, 'baggageLoss': 1021.920334663847, 'travelDelay': 296.74778231037754, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",home,2025-04-20 13:01:47.069664
56edfb4a-4b0f-46d1-b259-2679722b1297,Basic Plan,7187.234161135041,"{'tripCancellation': 8591.50360222364, 'medicalExpenses': 38551.48014531239, 'baggageLoss': 3077.1710447211626, 'travelDelay': 405.67873618348233, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.070023
92ea8287-2296-4f07-affa-9cddf05cefe4,Premium Plan,15795.362850793204,"{'tripCancellation': 3864.6740985912015, 'medicalExpenses': 14101.333349987224, 'baggageLoss': 2547.329927383233, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.070102
89638324-f768-4637-9bb1-3d4fc05980b9,Basic Plan,5429.0696805608095,"{'tripCancellation': 6963.52540027569, 'medicalExpenses': 21649.053140918524, 'baggageLoss': 607.2166553529257, 'travelDelay': 920.2155892760115, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",home,2025-04-20 13:01:47.070485
db39ac68-6a71-49ad-ba10-8ed753220dd3,Premium Plan,9413.26708608115,"{'tripCancellation': 2831.303040975924, 'medicalExpenses': 30634.421389711897, 'baggageLoss': 1914.5891827466708, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.071367
7ff42fb6-7e1a-4ca4-b488-0fc459896cf7,Premium Plan,49853.03834395478,"{'tripCancellation': 2781.73060070675, 'medicalExpenses': 26423.273179979016, 'baggageLoss': 724.1480762737443, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.073901
0481d5cd-1559-4646-90bd-37a207a029c4,Basic Plan,23413.129093634147,"{'tripCancellation': 9765.826092591884, 'medicalExpenses': 46439.591539441324, 'baggageLoss': 3442.0722935632753, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.074168
527b9db1-4be5-4e8c-a4c6-a9a920788852,Basic Plan,29376.84075718635,"{'tripCancellation': 2068.552448165563, 'medicalExpenses': 39096.141468727525, 'baggageLoss': 3901.5054016469558, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",home,2025-04-20 13:01:47.074876
c9e69ca4-7d4c-413e-a1e7-ca0f0fbe0903,Premium Plan,41064.736227099354,"{'tripCancellation': 8614.766349133593, 'medicalExpenses': 18401.42289952174, 'baggageLoss': 1229.0736247094333, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': False}",home,2025-04-20 13:01:47.075372
8ea761d5-eae1-421e-9ec6-4b726c3d96a7,Elite Plan,13812.183924471688,"{'tripCancellation': 1055.2491747867994, 'medicalExpenses': 16554.092888881165, 'baggageLoss': 4439.939942655887, 'travelDelay': 280.9127206931191, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.075474
83bdbb9a-f77e-4cbc-ab64-e4e135975e25,Premium Plan,25910.225917038148,"{'tripCancellation': 8155.404283349584, 'medicalExpenses': 5559.037395125281, 'baggageLoss': 1392.238968162727, 'travelDelay': None, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.077070
18acc838-be3c-4f13-9244-cc3e44b076f5,Elite Plan,7950.991417613756,"{'tripCancellation': 8031.008926493214, 'medicalExpenses': 18406.764218785105, 'baggageLoss': 2120.430530299197, 'travelDelay': 265.25836952864597, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': True}",travel,2025-04-20 13:01:47.077863
f81de65c-e90c-4589-bb32-3797e9df0132,Basic Plan,32016.773463426172,"{'tripCancellation': 8987.444239329423, 'medicalExpenses': 49117.73538250552, 'baggageLoss': 4616.677532340865, 'travelDelay': 540.6566526572019, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.079061
e5cee659-6407-4a48-8284-7bc9a4f364ef,Elite Plan,38658.107129501994,"{'tripCancellation': 7746.951892230879, 'medicalExpenses': 28377.603086521853, 'baggageLoss': 2875.485652171928, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.079576
36081a2a-e79e-4a2f-af10-eb62cc7169d6,Elite Plan,25035.134483869824,"{'tripCancellation': 7660.344109167482, 'medicalExpenses': 26777.584653256963, 'baggageLoss': 4511.5177606784455, 'travelDelay': 919.0252855662551, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.079671
a740b184-50ff-4d7f-b9c9-e872ce716faa,Premium Plan,45446.361733329235,"{'tripCancellation': 4120.436921185346, 'medicalExpenses': 5939.155948878737, 'baggageLoss': 1966.2547206112513, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': False, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.082016
0744d887-a065-469f-993d-abc7fc8ee0c2,Premium Plan,23465.070492542996,"{'tripCancellation': 4747.701953627544, 'medicalExpenses': 16627.712466681165, 'baggageLoss': 503.3763897818692, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.083210
887dceec-18d3-452d-948d-2b270c7c10c9,Basic Plan,37798.058247429595,"{'tripCancellation': 1807.3706144332887, 'medicalExpenses': 45193.76462983087, 'baggageLoss': 3151.8778161090854, 'travelDelay': 829.0394680296507, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.083843
8165a408-4e44-4132-8357-196011d1491f,Basic Plan,5672.187900336062,"{'tripCancellation': 5133.87088033373, 'medicalExpenses': 8138.15481088552, 'baggageLoss': 1644.3180098633106, 'travelDelay': 207.32212426872525, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': None}",travel,2025-04-20 13:01:47.086309
f8eff6f6-68b1-4480-a7d2-496189c47655,Basic Plan,22597.90505126703,"{'tripCancellation': 3903.5707130330197, 'medicalExpenses': 26780.630055720365, 'baggageLoss': 3296.95204263166, 'travelDelay': 543.7265010854637, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': True, 'conciergeServices': True}",travel,2025-04-20 13:01:47.087689
3bd1a1e6-2938-4ae5-8027-f50d5f437656,Elite Plan,35772.46133266547,"{'tripCancellation': 8238.517464940533, 'medicalExpenses': 15591.80483330705, 'baggageLoss': 954.857157699214, 'travelDelay': None, 'adventureActivities': False, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",travel,2025-04-20 13:01:47.088123
da65567e-8344-42a9-9b5c-4fb2fbe520de,Basic Plan,38301.31490170956,"{'tripCancellation': 6864.920182434215, 'medicalExpenses': 43563.67334361401, 'baggageLoss': 3557.946045812324, 'travelDelay': 631.2350525197438, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': None, 'conciergeServices': None}",travel,2025-04-20 13:01:47.090970
1837ae69-92bd-455e-ab49-f4db68de814c,Premium Plan,46809.59383579121,"{'tripCancellation': 9141.004818106994, 'medicalExpenses': 42766.34517039053, 'baggageLoss': 2855.5137774912546, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': False}",travel,2025-04-20 13:01:47.093173
9dc7f06b-4294-46ea-b672-4dbc663269f5,Elite Plan,41602.44373152868,"{'tripCancellation': 2208.011553612818, 'medicalExpenses': 11929.018641212393, 'baggageLoss': 3836.8407047591754, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.093706
f09606bf-1f90-486a-b675-c605a50f837e,Premium Plan,44956.14418448371,"{'tripCancellation': 9326.120929671291, 'medicalExpenses': 44378.1030587703, 'baggageLoss': 3121.3990563762554, 'travelDelay': 203.60728562078762, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': False}",travel,2025-04-20 13:01:47.094943
a006d68c-49cf-4723-a986-588dc693f80f,Premium Plan,5373.778728873525,"{'tripCancellation': 2535.861975915652, 'medicalExpenses': 23218.85577937148, 'baggageLoss': 2140.643682619373, 'travelDelay': 141.81017043884594, 'adventureActivities': True, 'luxuryAccommodation': False, 'vipAssistance': True, 'conciergeServices': False}",home,2025-04-20 13:01:47.095420
bb202888-16e8-4a8c-aec3-99973f9e6c7f,Premium Plan,25770.65342568605,"{'tripCancellation': 3389.4185858743876, 'medicalExpenses': 40966.9097399338, 'baggageLoss': 1330.7661549712257, 'travelDelay': 315.8415494821778, 'adventureActivities': True, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.095846
009cc895-977f-42d2-9210-ed021214493d,Premium Plan,14353.859376853132,"{'tripCancellation': 4441.178698751737, 'medicalExpenses': 38763.394350537434, 'baggageLoss': 3327.812018331822, 'travelDelay': 629.2048219562464, 'adventureActivities': None, 'luxuryAccommodation': None, 'vipAssistance': False, 'conciergeServices': True}",home,2025-04-20 13:01:47.098046
e207bb09-9867-459a-987c-15cefb9a691f,Basic Plan,42992.33917969988,"{'tripCancellation': 7488.9751165548105, 'medicalExpenses': 34579.61129656089, 'baggageLoss': 1065.6682447660842, 'travelDelay': 131.46868991492641, 'adventureActivities': True, 'luxuryAccommodation': None, 'vipAssistance': True, 'conciergeServices': False}",travel,2025-04-20 13:01:47.100116
8c3311e3-d1c3-43f8-b9c2-7c14e285dde3,Premium Plan,44647.39865418476,"{'tripCancellation': 5697.583751194217, 'medicalExpenses': 41117.59850576375, 'baggageLoss': 3232.9698029915394, 'travelDelay': None, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': None, 'conciergeServices': True}",travel,2025-04-20 13:01:47.104156
44f8dd74-99e9-48d6-99fa-454f542f3834,Elite Plan,41972.5788321605,"{'tripCancellation': 3023.273758942497, 'medicalExpenses': 33380.50181090199, 'baggageLoss': 2115.4214435423837, 'travelDelay': 596.1270789983348, 'adventureActivities': None, 'luxuryAccommodation': True, 'vipAssistance': False, 'conciergeServices': None}",home,2025-04-20 13:01:47.104359
